7185,9189
822,763
8756,1279
9364,8072
3948,7971
6453,9648
3921,3673
6758,7889
5551,6429
657,4716
8059,2519
6140,5252
3743,5243
7794,7548
4485,4505
6711,760
5376,6433
61,5108
3983,358
5335,5125
2193,5228
2464,8989
391,5657
4832,9874
29,8953
6382,561
9259,5524
5101,729
5905,9420
9798,3932
64,7598
9142,7685
5557,191
2006,4439
2742,1326
493,8391
3390,4436
356,2149
4013,1037
9804,5216
9733,2532
9272,3485
1278,9227
755,7465
5175,8733
7828,891
9239,9845
7502,3579
5378,1630
6175,1794
1708,2400
689,3849
3075,8458
7348,2474
368,4846
4564,7389
8399,9724
5071,3284
29,541
8466,5204
6687,2993
9320,1409
8710,5421
30,356
8365,2385
9350,9919
9651,642
9254,3041
6541,1972
4142,9767
5481,5555
1706,6123
848,3734
8997,4138
3442,4845
6458,6525
6102,2460
82,3413
5889,101
2471,9983
9465,4019
7084,3460
4215,1735
9848,9678
788,9582
183,2189
4836,5502
4860,3873
5258,2342
5864,2151
2077,9835
7666,9944
8576,860
1794,6743
6435,777
5895,9
2523,8838
5079,9923
6529,146
1554,611
975,4690
7591,2716
5052,3935
8218,3897
1663,6524
7581,9612
1161,9432
1510,8417
7314,7956
8218,5065
2638,2152
8594,7042
779,6477
196,2895
7391,5701
4915,6531
8145,7969
9244,4005
2690,6485
4251,251
654,9865
3495,6131
3804,4900
6065,3587
9764,7725
3319,6957
8175,5000
4558,1575
729,8210
380,69
5619,4409
2640,1909
4637,2213
2685,8104
6913,1703
3730,8104
212,5216
5454,7841
7607,5948
5567,7000
9038,4937
9565,1076
7038,8914
3362,5211
4911,9669
2271,2434
8546,3199
385,3129
6647,8391
457,6681
5886,156
2344,7113
7096,6905
2749,5886
1671,3643
9233,8946
8659,717
313,5397
3085,6600
3884,1063
6953,598
6700,5485
5605,443
6981,2386
9706,3243
2076,286
6824,9758
4813,888
237,6920
2591,4752
4907,2100
8748,6959
7522,8567
3963,8796
419,9556
5607,3234
2100,9102
3562,9162
38,3076
371,9372
8493,374
8264,6738
5549,9272
6136,5276
666,20
2761,747
3698,2346
1878,9668
8725,8115
4626,257
7907,2384
2349,3511
2641,7740
6574,2096
2040,7142
9202,9851
8301,6597
6853,4406
5816,8839
3648,5535
3873,4570
4009,7091
2384,1969
509,5154
2026,9171
955,2351
7531,1961
4419,2644
6071,470
8975,2610
5424,3368
3245,1861
3275,8528
7145,4262
4783,5177
6921,4517
3564,2251
5821,6158
7772,1162
9011,4411
2388,3228
3006,797
5817,9162
7043,6056
6483,3244
2698,2752
9679,4546
4688,8264
9142,5132
6138,622
9068,3983
2866,5862
9087,6593
1723,6113
9820,4112
732,2556
803,9261
2218,5045
1845,3451
9780,8133
7301,2950
9566,970
4306,5058
9845,8607
3681,1622
7827,8774
3771,6211
7070,8423
3056,9383
3530,4198
1903,7863
8979,5761
8226,1731
4402,6873
1948,2272
9561,2553
417,7482
1522,8696
310,2660
560,9782
8286,9823
9042,1206
5164,8363
6693,1768
5068,518
7207,2892
1456,2721
656,7247
1265,8114
9116,7958
1301,9757
6868,5677
9163,6312
2381,9077
8023,710
7729,120
6092,8430
7828,1145
4074,9909
2320,2916
4556,235
8292,4663
8704,3259
7667,9041
9938,4215
5386,4368
8,7826
8647,7191
3702,8990
5169,7408
1829,1668
749,4562
1852,568
1971,8927
8532,8149
5710,8256
9849,8608
8997,6113
613,64
6100,9988
1559,4143
3619,5815
3378,3623
9341,7091
7494,3613
2235,835
4409,1101
8715,2384
7112,4945
9234,7638
1291,9554
4318,9321
901,1146
8653,8187
5237,2946
9844,8241
7290,8514
2746,6685
1925,5526
1440,5597
723,5282
6694,7442
3558,8442
4111,1644
5456,9670
2357,5039
4961,5234
3090,4746
6019,4270
4916,8609
1794,5950
302,943
6589,7132
6889,2814
5160,2410
5446,4759
5998,6318
2772,5933
1858,8222
9934,8642
5722,4922
3631,3528
606,689
8839,8820
3207,8835
8154,3204
6748,2816
4872,178
8854,6059
6938,2073
9045,9190
8279,4961
7149,8529
5629,9318
2650,7196
5811,956
8152,2907
5019,5602
1875,9042
6796,3422
4242,5007
3203,4821
1845,8116
5091,114
8381,4047
7837,5869
7506,9296
9793,7075
3714,6922
1941,2985
8901,1538
581,1252
3762,7264
6868,4960
6659,8004
1638,2654
905,854
6460,970
4012,5834
4718,218
6605,9281
8301,4175
6981,3036
463,8471
7960,4785
9517,4817
3504,1757
8840,7607
2076,7617
9128,9551
1820,6379
9043,4259
8207,9091
8196,9756
8422,2600
6959,7828
1140,469
7810,9949
1722,559
5200,7581
5195,8406
4309,7001
4660,3552
7773,2419
1852,6941
6592,9877
8540,871
3463,8750
5356,9671
5413,1574
4115,2031
4094,22
9702,144
8355,2960
5165,1854
9921,3831
2754,598
6606,1531
1212,8422
5113,3878
7819,6628
2787,6373
8528,4810
6820,5203
9890,7635
8311,6681
6628,8645
3569,1197
5829,3452
7758,7148
6005,6158
4973,7897
6994,7655
7194,6697
9239,8878
4640,9185
4663,5376
9962,2677
2662,8485
9312,7407
4866,7016
6397,4403
134,9799
3220,4697
3700,8074
6601,8748
8841,7498
73,2649
1550,5281
605,9834
5845,4456
23,6031
20,2499
9889,4656
7699,1184
167,9199
8945,4329
3771,5222
5610,8875
9404,1465
8921,3446
2236,253
5433,697
6321,8707
4894,2109
4564,8012
6689,8465
3019,864
1879,2990
9959,262
2909,4933
6003,7005
3042,8086
9630,6130
7038,1155
9807,20
1366,2068
5739,4801
5040,7015
7053,7852
7526,7281
6989,6110
3524,9644
9031,2544
8740,4287
440,9980
593,5649
2166,7611
8906,5932
5925,7035
8266,3994
9675,2587
7054,6360
1079,4346
573,4623
9012,7612
3437,2154
5934,9340
9391,6885
1308,1959
2838,9967
3999,9770
2844,6371
9611,6744
8005,6676
9574,1349
8494,7398
7782,1005
804,5027
9649,5809
4304,8132
7549,8387
8143,4058
4402,6754
4526,6002
7405,7066
2776,4492
5865,9338
9356,3727
8865,5741
314,4762
9138,8114
4203,3511
8024,8014
1773,1190
4607,6075
555,4974
6896,3927
4500,4408
4143,4665
6341,5102
5380,1717
2478,898
329,6324
2730,5400
246,2125
5528,5115
9177,4142
5498,5092
3876,5754
3588,97
5072,3263
9280,5057
5801,6707
6465,6458
3649,1770
6513,2971
9893,4354
1430,7509
5307,2379
28,3973
3644,3152
4531,5950
6285,7430
8461,3010
6029,5258
7019,1387
8926,3454
439,4223
8907,2574
8203,3653
6881,6004
2958,9706
3490,1085
2059,5479
157,5821
6294,6436
7131,108
1290,5907
1883,3303
7626,9657
4594,5165
1415,574
9805,6325
9306,6461
8509,2016
1797,4956
7841,7106
3767,8281
9977,7605
7504,6109
1233,5228
818,4003
4147,6961
9729,529
9455,7645
5947,8328
8190,9819
4129,7357
8301,5342
5023,4681
395,2035
3355,8228
121,6936
3018,6099
4053,9698
1293,3450
9686,608
126,3078
1399,2156
7147,8063
2188,3628
3851,523
8945,2941
9409,5031
9235,8930
2373,1049
8893,2485
5544,9757
529,1747
4889,4987
6162,910
369,4498
795,7904
499,2658
3656,4341
7053,2924
7018,9382
2937,7134
5800,5109
33,8606
6544,9993
424,534
1813,2187
5235,3121
99,5963
4333,4072
7095,3047
9825,6005
7081,1422
2057,7507
7647,9381
3722,6169
4659,6573
8885,5761
7114,3176
7385,1424
1735,5506
3570,9046
3126,2733
4458,8654
5241,8542
7479,421
986,7490
7451,6738
5551,7535
6561,3908
1972,4631
4704,2415
5955,6987
2516,3303
6902,9570
6904,4655
2882,5877
6789,473
756,1407
8675,9342
8823,2681
6495,3409
9133,8356
4999,4147
7805,2783
3620,249
6735,803
7527,294
6330,1508
4984,231
1440,174
2108,1536
727,5522
5917,3145
4007,4157
7514,6547
7780,5471
9345,5098
1074,5485
8556,4529
4472,9891
8779,8887
6141,6537
4102,903
8889,244
5888,7705
545,6654
6337,3479
8916,3501
9313,8421
4178,5184
5906,9793
4515,8661
6103,4825
1583,6508
9703,6211
2537,2305
4901,4123
6090,2447
9595,5222
5692,6953
9218,9436
5107,1604
4278,5163
5863,7100
2401,7750
901,1082
4846,7161
6178,8014
8092,1410
2579,2688
1520,309
56,59
8705,9337
3497,7428
7360,8779
466,8710
3875,2392
2269,1335
2370,8557
1672,6449
6050,9298
3425,5081
6273,3714
5176,8096
2733,3541
2789,8546
2041,5614
6546,3988
303,6473
1154,7282
3156,8833
254,2681
3880,3302
8235,914
4836,421
2884,6275
7306,9310
2642,8239
9801,7038
1963,6984
9090,4402
6418,4454
6311,5523
4947,6560
8504,8771
4278,6550
3119,7876
889,8538
9670,4689
7181,7715
9007,6102
9477,3885
3362,814
2,1246
4065,6972
5415,6791
3441,9216
5891,6082
459,3184
7948,5119
1072,1541
4201,9578
4311,733
7831,7343
8918,5211
2408,9189
9561,4939
6610,3590
4053,3592
497,6679
8438,2624
8915,4684
8375,3916
9025,8348
6673,7816
6497,4701
9441,4879
1842,4204
3192,9535
9794,6314
2414,2974
9371,210
5096,8973
438,743
6765,8200
4171,7497
7398,6126
682,3583
4207,4301
8356,5866
5631,4972
2056,1135
1704,6611
4193,8280
540,3126
9060,999
4895,4759
6092,3353
2680,5056
9552,3267
960,3834
7382,9802
6844,1496
9663,9636
2449,6062
4500,8552
8474,1777
9029,6466
69,1267
5571,8727
0,6537
8721,8973
8471,8947
697,1775
2926,4680
3943,677
4396,4186
1676,1766
6323,6353
7016,8266
5384,7300
3143,9345
9636,1293
4869,9451
8644,9032
8216,9488
6083,5882
7035,2802
1998,2203
3664,192
975,2864
3999,7501
1464,8016
4351,9646
1206,7757
5824,3119
5401,3165
6312,3202
5268,2672
8171,9314
3547,811
2141,7742
819,5627
2445,5264
6934,332
392,9760
809,8322
9431,3088
836,9736
1515,6269
5836,3214
4668,7344
5247,1916
4515,4999
8160,4587
8685,3011
8181,7535
3732,2905
5443,1863
1439,9778
6339,7519
3741,5534
45,4031
8778,1603
9114,6656
5893,873
1465,8115
8150,8715
5878,335
7839,3871
7767,2683
2428,8427
7954,294
9005,4655
3236,7181
146,8377
1646,1230
7270,951
6645,4160
797,4322
257,8249
154,4072
6954,8643
1700,9544
98,4140
7433,8943
8783,7593
2007,9206
8543,6794
2610,5829
3633,3038
5263,7255
1140,2567
3294,9759
7714,6826
5096,9064
7012,4870
5181,5730
3284,1083
5958,1257
8640,6619
9831,7842
3747,4227
4062,4239
15,7417
2978,604
7527,3185
5435,4944
4992,2797
5359,2999
5548,949
1847,3303
4335,5831
5819,5464
5480,27
3132,8511
7805,8010
5657,4913
6687,9480
9154,6552
2726,7185
9383,5886
3646,2581
7092,8747
6310,6088
8037,9829
9553,4576
2202,1522
8066,8989
2871,634
8007,7442
9705,4481
4837,685
3139,3832
6401,5717
9825,5300
4850,7565
7753,9252
6135,8078
3469,296
3989,8962
7102,5800
453,9583
8185,1828
4192,8095
9290,1879
5544,3264
4283,7315
9598,8267
7485,6705
255,7999
3806,7915
5156,9576
6655,9109
2156,2327
5795,1835
900,9462
6565,5954
343,914
1985,230
8561,5768
2356,1714
3644,575
478,7374
7976,2899
9045,3373
3102,7956
8608,9491
5074,1262
248,5227
92,4571
1084,4416
2728,7485
2813,9924
6582,9282
5278,7593
2015,230
2628,5677
8404,5038
9120,110
8502,3969
2223,6531
9074,6675
7203,5284
5420,4680
303,8173
8106,1036
174,1612
3372,474
6276,436
9855,2257
4210,8260
5403,9407
3409,6139
2883,8424
5344,6468
6607,806
3570,4372
5992,5228
732,828
7585,8480
2263,5539
8286,5265
8601,5951
4920,4348
627,4841
2315,6488
651,4115
2953,5055
8413,8460
4155,7928
2671,7700
3268,371
5003,6862
9385,4720
1448,2329
6029,8655
6544,5574
5414,4855
355,2697
1514,5837
4730,7606
455,4590
3548,4482
164,5609
154,7487
1842,391
9205,3333
2547,7791
795,8566
5298,9460
2256,7498
1647,9340
2262,1013
246,287
6090,5753
6025,7201
1004,9499
947,3632
1964,8000
2832,2154
7572,9928
2922,9775
8317,8770
8811,9687
8140,851
5272,2389
1170,5631
1861,9686
9120,8047
1509,487
5871,2196
4402,1114
7638,3615
5425,6545
5233,7952
8884,981
4990,3206
6069,4251
8067,3239
4646,5876
299,8533
5613,5405
8487,6570
6807,7865
5862,7048
1978,8792
3604,818
4767,1448
5639,7793
4429,815
5089,7506
1183,7654
2238,4932
1789,7958
7661,6878
1785,8104
4648,2027
7326,2543
4901,3784
9275,1904
1022,5872
2734,8258
6110,8030
4919,1065
3207,6492
8031,382
1861,3754
7357,3326
2543,1344
9026,5256
311,877
2348,2974
6088,2534
7534,1683
5279,3564
60,1151
7930,4392
2157,5594
5490,7948
3433,280
4385,6505
6061,301
9200,3693
9375,2907
7683,1747
3786,6590
64,2963
742,2798
2092,9707
6601,4079
6564,3788
6898,1598
849,1962
2380,9966
1905,4452
3209,9030
3715,1174
7883,9397
9566,8193
59,3536
5039,4238
8324,8730
8727,9380
4569,2748
3547,5992
3210,1123
8785,165
8390,8303
2768,1452
503,7224
8443,4602
7530,9925
5056,2048
7978,5734
7959,9513
7980,5780
9135,3288
571,3050
6665,4872
9983,9541
5567,3059
5831,359
699,6353
6884,5324
1078,4400
492,8620
1341,3727
8819,3438
5459,4773
4206,4478
6096,7725
9951,999
2742,2050
954,4220
7398,6075
3607,4829
6425,7900
2495,8594
8881,5600
7864,4041
121,3730
8649,9006
8716,7784
829,698
1368,8640
4069,1741
4616,4125
9027,735
4014,4694
437,817
8632,3589
7581,3917
2361,4056
1312,2328
7228,4589
6642,1868
2821,9410
6116,1938
4944,5100
4767,4006
7305,3645
1881,800
5172,119
489,5451
1606,3341
1852,2579
8652,4743
2139,9582
8906,5791
2284,4344
2443,2531
1313,9625
4698,9811
9655,5771
570,6170
9468,3055
8676,1923
8489,3903
2269,5239
2211,1771
4414,5558
5957,6738
8757,4248
5319,2137
6819,4524
6121,1104
9724,1296
8489,8225
7321,3953
1260,6100
3062,3190
6899,1371
3444,9528
1527,3820
8024,6813
8644,7610
9682,8505
7231,3421
9205,1261
1192,7362
7761,6884
9213,6571
6358,9768
4085,2591
7128,6424
2263,6346
3096,5789
7413,9562
2324,6850
7288,5329
5301,6387
3095,5946
2867,6496
3635,6713
6709,9710
7193,4310
9661,4379
1547,9903
9234,7015
7345,2458
6345,8530
2035,452
3429,8042
6478,8385
2718,976
1002,8010
6808,2518
4109,338
2656,5122
6035,3471
4829,6140
709,1606
6189,8898
3172,5123
6030,4560
690,9585
5001,5470
8350,8406
804,1470
7259,2282
4757,7590
840,606
1870,8620
4537,1808
3943,9322
8349,6720
1049,3223
6752,9541
8731,3524
7839,9395
4551,5126
3849,7594
2266,599
475,3518
5117,8920
7614,2222
723,1374
9335,785
8185,4146
2017,4181
5190,4331
7321,6292
9384,4735
5130,2330
5700,5421
8231,7007
6747,5647
6698,6020
7139,7303
1786,8490
6175,4258
2908,8939
8572,3629
1872,5115
9010,1002
9290,4403
6073,7773
9866,2384
3135,5311
5881,9409
8937,609
7934,5709
5653,2348
6090,7453
7902,7217
5410,9680
7555,1368
1741,3621
4803,5332
628,9636
7952,5088
9104,9618
4742,3479
8657,1988
2737,6963
8315,1730
3438,8880
9986,4636
2603,8869
8657,5780
2186,3333
6119,2942
9883,724
8839,9728
4020,6648
5490,1279
7532,7247
7611,4013
2525,4870
2512,9855
5901,2576
9680,8394
6712,274
2917,3524
7919,9992
8686,896
4202,2050
1205,3703
2321,5341
7320,1218
4805,6666
6069,6445
581,5193
4938,2500
900,2200
6334,4421
1427,7873
4093,8452
1999,4014
369,7524
7416,6411
8695,6844
7967,7188
5761,5956
8287,8181
4410,6523
5396,3356
8764,3416
4177,3691
4786,3921
3975,6451
1049,4106
3251,8077
8030,9729
6885,1877
815,2218
6382,7592
601,2640
3405,9977
72,7134
261,7824
2281,3416
2687,577
1381,3016
7181,5703
6544,6580
1985,2636
5508,8763
2993,5989
7381,6142
9239,8762
9629,7785
4327,8200
2398,4387
5819,6525
1578,3422
6566,7097
1425,8921
4107,8196
3804,9327
7182,3430
8026,30
1276,1924
9662,8577
2670,2981
6143,4263
8141,6661
6998,4777
7306,9997
3830,9995
1245,2696
9929,2541
9253,6050
6188,1561
7428,6990
9890,2549
3117,8252
5415,6827
5922,2988
8172,9888
4858,9533
3509,7464
6310,5873
2722,4461
7042,4330
8821,1028
4605,2299
1840,7227
491,3172
3274,5468
5185,7798
616,6321
2872,3847
558,2524
5700,9183
434,3577
123,2632
637,9269
4444,3778
2202,5449
5704,1574
9535,3381
8447,7998
6658,8397
4523,8474
7782,8627
7147,7362
6059,9386
8848,1139
3282,7924
287,3005
3302,9479
8811,2160
9732,8626
3066,8942
7395,8259
2172,9376
2460,883
7236,5233
8074,410
8944,8143
1443,3344
7793,1071
3744,7437
6334,2248
733,1756
2603,6565
9138,6552
7982,1351
7394,5647
8228,5055
7789,1072
3830,3811
7871,5577
4523,4263
1554,565
9510,8796
559,7475
8695,5057
3518,5530
5221,4484
9603,9289
8853,3544
9416,4853
3326,1015
1501,2480
3151,5858
7059,9346
1983,4475
1219,1864
7206,4935
2854,9
1687,2118
449,6412
8401,121
164,6657
9748,6201
3962,6338
4890,1180
184,5705
3413,9542
2276,8641
5848,3921
6274,5341
9077,2511
7010,5346
5172,6118
5495,9252
9970,7338
6587,1227
7491,3440
6928,4266
2382,6528
3564,7437
2769,558
373,5761
8418,8854
8675,8330
8924,8168
3051,7446
4764,9074
290,250
7705,9592
3646,1096
6971,1374
7913,2122
1342,9122
6533,8467
3423,4995
9542,1886
3347,1967
8836,1760
6572,2244
9338,2156
8682,6806
9854,3204
9137,2511
9475,4376
3911,6246
9169,2463
2096,9711
7437,9489
6177,7614
6110,7295
6104,7135
3893,8528
3372,2526
8068,3735
5833,2556
2388,6068
3190,1094
8569,6497
9425,4761
269,8892
2945,6021
4218,8217
5057,7969
1277,2222
2783,711
9483,6544
629,6696
8591,1007
3760,6175
4533,7819
8297,9951
5791,730
5208,8897
9483,7712
9695,8943
2162,2471
6497,4684
9392,7450
1916,2150
5858,7357
9537,3603
3940,2736
7937,640
9341,2416
470,7732
5488,3473
6038,8721
7570,9334
6075,7965
9517,1595
5458,2404
9137,7726
1500,2621
430,6091
2446,6408
994,6807
2558,4254
3586,904
8843,9579
3719,6946
9743,2028
2558,2533
3618,1530
780,8689
1318,6378
1945,8871
9567,9795
3806,1437
6687,8469
3148,9839
2053,3565
8206,140
4459,541
3356,9230
467,2572
3913,3900
1398,9906
2996,3819
4931,356
8049,2785
6354,7249
3615,4471
8919,4856
2723,3926
3332,9223
4291,6856
969,496
1365,8947
5155,2500
3190,4300
9977,6000
9219,1626
6492,7304
7352,614
5912,2299
8298,5862
6700,8910
7421,9610
1985,3937
3780,2071
9961,6930
7577,853
3957,3281
2368,5023
49,8689
8505,6312
6813,4627
9687,396
821,3463
5421,4964
3481,7903
2730,8758
6105,3381
9431,1638
7334,5417
8895,8983
8436,8140
9497,765
1338,5909
7229,2893
8284,2678
611,3774
3701,7353
1309,2355
8757,4704
4591,3315
9853,9445
8810,2315
6385,4459
7796,2042
2753,9685
3834,4212
3254,4454
6016,9171
2468,9818
2903,5545
5786,6759
6896,2279
6328,7945
6139,1779
3290,9517
2948,3072
9686,1990
2818,5177
4738,1914
7334,7236
2553,9632
5163,8702
720,9665
2555,5886
807,2085
3469,2285
1503,3366
1523,226
2886,7712
4044,3568
3186,3394
3639,859
6589,968
70,8882
5742,1855
3179,4666
6695,8533
3139,1103
4396,4895
8467,762
1453,9148
7858,3952
8287,3949
4739,2610
2425,5488
5931,8816
4667,9186
8387,8502
8996,7792
2899,8790
2432,6057
6982,2862
2165,4630
1661,29
6595,1518
8812,4077
8185,7442
8118,7043
7857,1489
7136,1320
6769,4681
4830,3564
7585,1969
1373,8759
2134,7280
3422,5052
8121,9793
3272,8411
4705,8902
5682,3780
3006,7474
1365,538
1757,2045
9689,1963
781,5442
7375,2626
5074,3408
4218,4735
2574,3615
8470,3795
6465,3344
8417,2099
6454,8847
5629,4420
5630,3216
3174,4290
9821,7636
3597,6458
8663,5394
4794,9747
168,4810
2151,8514
1379,3976
4471,9587
9058,4882
8426,2719
3426,9735
5127,6630
8574,5034
3056,5214
3816,7971
914,7381
4044,7978
7742,4094
2622,7847
8890,9885
7532,8076
4067,3882
6718,6925
9616,4363
6110,3780
3120,8739
1635,4674
2387,108
2110,5312
7484,1332
5227,6321
